transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T2865,2026-03-06,C129,John Wells,CA,P119,Home,3,285.92,PayPal,Completed
T2866,2025-04-22,C206,Brian Clark,FR,P140,Home,5,271.08,UPI,Completed
T2867,2026-02-05,C99,Brenda Sanders,UK,P51,Books,5,115.48,Credit Card,Cancelled
T2868,2026-02-01,C191,Robert Hanna,DE,P69,Clothing,4,231.61,Debit Card,Cancelled
T2869,2026-02-07,C194,Travis Lynch,US,P54,Clothing,5,26.23,UPI,Completed
T2870,2025-08-02,C24,Dr. Glenn Strickland,FR,P60,Sports,5,99.15,Debit Card,Cancelled
T2871,2025-11-26,C98,Brian Mendoza,US,P53,Sports,5,30.99,Credit Card,Completed
T2872,2025-10-22,C130,Leslie Zimmerman,US,P150,Electronics,5,101.85,PayPal,Returned
T2873,2025-09-03,C103,Linda Morgan,FR,P112,Electronics,5,415.77,Debit Card,Returned
T2874,2025-11-10,C126,Erika Fleming,AU,P107,Clothing,1,95.22,Debit Card,Returned
T2875,2026-03-14,C143,Brandon Rodgers,CA,P93,Electronics,3,24.96,Credit Card,Cancelled
T2876,2025-11-12,C53,Amy Young,FR,P118,Sports,-1,373.85,Debit Card,Completed
T2877,2026-01-14,C191,Jasmine Dennis,AU,P12,Clothing,1,246.3,UPI,Cancelled
T2878,2025-07-16,C159,Lauren Gould,UK,P111,Books,1,209.57,Credit Card,Completed
T2879,2025-05-27,C152,Kelsey Wall,FR,P93,Books,3,239.08,UPI,Cancelled
T2880,2025-06-18,C148,Ricky Patterson,FR,P110,Books,5,373.58,Debit Card,Cancelled
T2881,2025-05-08,C179,Brandon Harrison,AU,P2,Sports,4,392.93,Credit Card,Returned
T2882,2025-06-05,C224,Tracy Kelly,FR,P64,Electronics,4,70.56,PayPal,Returned
T2883,2025-09-05,C37,Mark Lawson,AU,P1,Books,1,154.53,UPI,Cancelled
T2884,2026-01-12,C117,Anna Johnson,CA,P58,Books,4,481.36,PayPal,Completed
T2885,2026-01-02,C292,Wesley Thompson,UK,P104,Electronics,4,410.4,PayPal,Cancelled
T2886,2025-07-09,C202,Carol Miller,UK,P70,Electronics,1,248.96,Credit Card,Completed
T2887,2025-05-06,C251,Ashlee Duran,DE,P150,Home,3,474.72,PayPal,Cancelled
T2888,2025-08-03,C174,Dr. Tamara Merritt PhD,CA,P95,Sports,2,495.31,UPI,Returned
T2889,2025-08-06,C12,Tony Turner,AU,P195,Electronics,5,258.24,Credit Card,Completed
T2890,2025-11-02,C10,Scott Rivera,CA,P155,Books,3,89.9,Credit Card,Completed
T2891,2025-11-04,C154,Jason Keller,US,P45,Books,3,336.85,Debit Card,Returned
T2892,2025-07-03,C241,Michael Warren,IN,P88,Electronics,5,186.07,PayPal,Returned
T2893,2025-09-04,C242,Anthony Copeland,UK,P32,Sports,3,18.12,UPI,Returned
T2894,2026-01-13,C273,Christopher Norton,IN,P169,Clothing,5,15.84,Credit Card,Returned
T2895,2026-03-13,C83,Tammy Blake,UK,P61,Clothing,2,368.59,PayPal,Returned
T2896,2025-04-27,C299,Robert Parker,XYZ,P125,Clothing,3,329.74,Credit Card,Cancelled
T2897,2026-01-29,C248,Carl Lee,CA,P120,Sports,3,101.74,UPI,Cancelled
T2898,2025-05-31,C261,Joshua Davis,UK,P187,Sports,4,323.4,Credit Card,Returned
T2899,2025-08-18,C40,Candice Frank,FR,P158,Books,3,316.8,Debit Card,Cancelled
T2900,2025-04-08,C194,James Henderson,CA,P55,Books,2,355.39,UPI,Completed
T2901,2025-05-23,C106,Samantha Lowery,FR,P170,Books,2,-22.54797887373057,PayPal,Returned
T2902,2025-03-25,,Paige Fernandez,IN,P159,Electronics,5,443.98,UPI,Completed
T2903,2026-03-12,C85,Julie Adkins,AU,P108,Books,4,473.7,UPI,Cancelled
T2904,2025-03-21,C198,Todd Reynolds,US,P115,Clothing,5,44.73,UPI,Cancelled
T2905,2025-06-15,C268,Amanda Church,FR,P164,Electronics,2,298.38,UPI,Completed
T2906,2026-01-13,C22,Evan Lopez,CA,P24,Clothing,1,485.81,Debit Card,Cancelled
T2907,2025-11-05,C205,Mark Walker,IN,P49,Sports,4,449.4,PayPal,Completed
T2908,2025-06-05,C131,Andrea Smith,FR,P119,Electronics,1,323.01,Credit Card,Returned
T2909,2026-01-14,C294,Nancy Perry,IN,P98,Electronics,5,461.69,PayPal,Completed
T2910,2025-08-08,C20,Jennifer Bell,CA,P7,Books,2,371.43,PayPal,Cancelled
T2911,2025-04-18,C30,Monica Conner,UK,P158,Sports,2,178.4,Debit Card,Completed
T2912,2025-03-28,C93,Alice Carter,US,P167,Electronics,2,411.18,Credit Card,Cancelled
T2913,2026-03-12,C194,Beth Long,IN,P133,Sports,3,201.26,Credit Card,Returned
T2914,2025-09-15,C98,Amy Ward,AU,P89,Books,1,84.64,PayPal,Completed
T2915,2026-01-11,C210,Joseph Day,AU,P91,Electronics,-3,160.48,Credit Card,Returned
T2916,2025-09-23,C247,Donald Mccoy,IN,P101,Home,2,207.35,Credit Card,Completed
T2917,2025-12-15,,Jordan Wallace,DE,P150,Books,2,106.53,Credit Card,Completed
T2918,2025-05-31,C27,Brendan Ferrell,US,P17,Books,4,305.11,Debit Card,Cancelled
T2919,2025-12-08,,Jerry Ray,FR,P119,Home,4,78.56,UPI,Returned
T2920,2025-07-29,C230,Adam Hernandez,US,P105,Electronics,5,475.31,UPI,Completed
T2921,2025-11-18,C30,Robert Hoffman,US,P53,Books,3,453.1,UPI,Returned
T2922,2026-03-13,C275,Terry Cain,DE,P182,Electronics,3,441.71,Credit Card,Completed
T2923,2025-04-09,C138,Jill Smith,DE,P36,Electronics,3,321.88,PayPal,Cancelled
T2924,2025-11-24,C224,Theresa Frye,FR,P29,Sports,1,180.17,UPI,Returned
T2925,2025-04-27,C3,Kathleen Daugherty,IN,P34,Electronics,1,288.7,PayPal,Returned
T2926,2025-06-05,C130,Richard Avila,DE,P108,Electronics,2,237.43,UPI,Completed
T2927,2026-01-28,C250,Teresa Taylor,IN,P60,Electronics,4,18.45,PayPal,Cancelled
T2928,2025-03-24,C151,Julie Romero,AU,P54,Clothing,5,212.37,UPI,Completed
T2929,2025-04-02,C120,Laura Thornton,FR,P93,Sports,3,156.92,UPI,Cancelled
T2930,2026-01-07,C11,Kevin Caldwell,FR,P89,Books,1,230.55,Debit Card,Returned
T2931,2025-12-19,C47,Scott White,CA,P164,Books,2,479.06,Credit Card,Cancelled
T2932,2025-07-03,C287,Daisy Baker,UK,P25,Electronics,1,413.34,Debit Card,Returned
T2933,2025-09-29,C21,Mark Snyder,AU,P165,Clothing,1,131.53,Debit Card,Cancelled
T2934,2025-03-19,C55,Tyler Griffin,DE,P113,Sports,5,498.28,PayPal,Completed
T2935,2025-06-07,C46,Julie Sullivan,CA,P3,Electronics,1,411.03,Credit Card,Cancelled
T2936,2025-09-06,C223,Eileen Black,AU,P112,Electronics,1,291.98,PayPal,Completed
T2937,2025-05-12,C119,Gabriel Hughes,CA,P70,Sports,4,486.59,Credit Card,Cancelled
T2938,2025-12-05,C96,George Taylor,US,P149,Electronics,5,211.53,PayPal,Cancelled
T1,2025-07-13,C146,Ricardo Fletcher,DE,P2,Home,4,89.52,Debit Card,Cancelled
T2940,2025-09-24,C12,Michael Reeves,DE,P131,Books,3,49.28,UPI,Cancelled
T2941,2025-10-31,C283,Erin Stewart,IN,P125,Electronics,5,38.86,Debit Card,Returned
T2942,2025-06-14,C128,Jennifer Baird,AU,P103,Books,5,394.7,Credit Card,Cancelled
T2943,2025-04-26,C52,Daniel Bentley,AU,P43,Sports,2,376.38,Debit Card,Returned
T2944,2025-07-15,C91,Breanna Lara,UK,P112,Electronics,2,450.81,Debit Card,Completed
T2945,2025-04-15,C33,Ashley Cox,FR,P66,Home,1,371.6,Credit Card,Completed
T2946,2025-11-16,C224,Tonya Gonzalez,DE,P77,Clothing,3,248.45,Debit Card,Cancelled
T2947,2025-07-20,C7,Patrick Choi,IN,P113,Electronics,2,53.7,UPI,Returned
T2948,2025-06-05,C111,Timothy Smith,IN,P104,Books,5,185.09,PayPal,Cancelled
T2949,2025-12-01,C169,Danny Scott,DE,P69,Books,3,394.72,Debit Card,Returned
T2950,2025-12-15,C214,Timothy Newman,IN,P134,Home,1,262.02,PayPal,Completed
T2951,2026-01-04,C296,Peter Ramirez,IN,P154,Books,4,205.84,UPI,Returned
T2952,2025-04-25,C289,Bryan Reed,FR,P101,Books,3,99.46,Debit Card,Completed
T1,2025-10-12,C238,Gina Cook,AU,P102,Clothing,1,348.93,Debit Card,Cancelled
T2954,2025-10-04,C123,Emma Smith DVM,DE,P185,Clothing,3,195.51,PayPal,Completed
T2955,2026-01-24,C157,Rachel Martinez,IN,P75,Books,2,135.96,Credit Card,Returned
T2956,2026-04-15 12:42:24.028896,C250,Robert Roy,FR,P88,Electronics,2,433.11,Credit Card,Cancelled
T2957,2026-02-20,C131,Mrs. Crystal Arnold PhD,IN,P105,Home,2,215.01,Debit Card,Returned
T2958,2026-01-03,C235,Robert Oconnell,CA,P169,Books,3,354.81,UPI,Cancelled
T2959,2025-09-25,C92,Keith Vargas,UK,P17,Home,1,220.42,PayPal,Completed
T2960,2025-05-25,C125,Julie Smith,CA,P9,Books,1,378.28,PayPal,Returned
T2961,2025-07-14,C244,Kristen Johnson,IN,P95,Clothing,3,437.86,Debit Card,Completed
T2962,2026-02-07,C100,Sara Shannon,FR,P154,Electronics,-2,436.19,Credit Card,Returned
T2963,2025-06-21,C251,Amanda Richards,FR,P18,Electronics,-5,24.7,Debit Card,Completed
T2964,2026-01-29,C50,Daniel Hensley,DE,P3,Home,5,14.53,PayPal,Completed
T2965,2025-09-04,C127,Jennifer Bernard,US,P195,Home,4,138.07,Credit Card,Completed
T2966,2026-01-08,C98,Renee Jackson,CA,P41,Home,2,191.51,PayPal,Returned
T2967,2025-05-23,C91,Amanda Koch,US,P41,Books,5,24.73,UPI,Returned
T2968,2025-12-20,C130,Anne Arnold,CA,P121,Electronics,4,289.13,Credit Card,Completed
T2969,2025-03-21,C39,Amanda Alexander,IN,P165,Clothing,2,356.64,UPI,Cancelled
T2970,2025-09-18,C155,Jose Johnson,FR,P103,Electronics,4,238.7,UPI,Cancelled
T2971,2025-05-08,C107,William Horn,FR,P155,Electronics,5,431.11,Debit Card,Cancelled
T2972,2026-01-23,C49,Shannon Campbell,CA,P64,Home,3,92.4,PayPal,Completed
T2973,2026-02-26,C88,Brent Harris,IN,P123,Home,3,288.2,PayPal,Cancelled
T2974,2025-07-30,C122,Karen Douglas,FR,P51,Clothing,5,431.88,Debit Card,Completed
T2975,2025-05-10,C81,Melissa Welch,UK,P77,Clothing,4,498.77,UPI,Completed
T2976,2025-08-02,C36,Dylan Li MD,CA,P13,Sports,5,-88.16641633337011,PayPal,Returned
T2977,2025-12-18,C181,Christy Garcia,US,P129,Electronics,4,154.6,Credit Card,Cancelled
T2978,2025-11-24,C293,Angel Mayer,UK,P32,Clothing,1,65.38,Debit Card,Cancelled
T2979,2026-02-09,C244,Joseph Davis,IN,P36,Home,5,241.23,Credit Card,Returned
T2980,2026-02-11,C294,Michael Hall,FR,P127,Electronics,1,402.04,Credit Card,Cancelled
T2981,2025-04-01,C166,Christopher Reid,IN,P15,Sports,5,427.42,UPI,Returned
T2982,2025-05-20,C219,Kelly Ibarra,IN,P193,Books,2,111.07,Credit Card,Returned
T2983,2025-06-17,C74,Kimberly Sellers,FR,P109,Books,1,485.5,Credit Card,Cancelled
T2984,2025-12-13,C132,James Rose,FR,P27,Sports,1,455.84,PayPal,Cancelled
T2985,2025-10-10,C136,Daniel Boone,UK,P46,Books,-1,368.05,UPI,Returned
T2986,2025-06-15,,Emily Miller,CA,P181,Books,3,224.85,Credit Card,Returned
T2987,2025-05-20,C77,Angela Ryan,UK,P153,Sports,5,191.92,UPI,Returned
T2988,2026-02-20,C172,Andrew Wallace,US,P179,Home,2,13.99,UPI,Cancelled
T2989,2025-09-01,C157,Theresa Duarte,US,P122,Books,5,487.02,PayPal,Returned
T2990,2025-08-18,C205,Kayla Johnson,IN,P108,Sports,3,303.54,PayPal,Completed
T2991,2025-09-10,C82,Jennifer Griffin MD,UK,P148,Clothing,1,319.55,Credit Card,Cancelled
T2992,2025-11-09,C149,Steven Morgan,UK,P14,Books,3,359.32,PayPal,Cancelled
T2993,2026-02-23,C118,Jose Clark II,UK,P65,Sports,3,168.41,Credit Card,Completed
T2994,2025-09-11,C107,James Short,DE,P192,Sports,2,406.76,Credit Card,Cancelled
T2995,2025-12-10,C28,Savannah Mccann,CA,P139,Books,2,209.25,Debit Card,Returned
T2996,2025-10-29,C121,Richard Davis,DE,P3,Clothing,2,38.84,UPI,Cancelled
T2997,2026-01-16,C23,Gregory Gomez,AU,P33,Clothing,5,202.3,Debit Card,Cancelled
T2998,2026-03-06,C247,Tracy Morgan,IN,P148,Sports,5,333.36,UPI,Cancelled
T2999,2025-04-11,C142,Brad Robertson,DE,P65,Electronics,3,452.43,PayPal,Completed
T3000,2025-03-25,C106,Laura Copeland,UK,P19,Sports,5,255.52,UPI,Cancelled
T3001,2025-04-01,C34,Jennifer Christian,IN,P86,Electronics,3,94.57,Debit Card,Returned
T3002,2025-08-07,C173,Ryan King,DE,P39,Sports,4,345.95,PayPal,Returned
T3003,2025-06-06,C242,Matthew Johnson,IN,P64,Sports,2,-90.11747184701613,UPI,Returned
T3004,2025-10-29,C258,Paul Russo,AU,P153,Home,5,448.78,Credit Card,Returned
T3005,2026-01-20,C128,Christopher Lopez,AU,P113,Clothing,3,484.56,Credit Card,Completed
T3006,2025-12-01,C23,Travis Schaefer,AU,P94,Sports,4,458.96,PayPal,Completed
T3007,2025-12-31,C220,Jenna Clarke,US,P15,Clothing,1,309.75,Debit Card,Returned
T3008,2025-12-17,C212,Tabitha Le,FR,P138,Sports,3,360.0,UPI,Completed
T3009,2026-01-28,C61,Alexandria Cortez,CA,P57,Home,5,366.49,UPI,Returned
T3010,2025-07-31,C44,Ashley Turner,CA,P188,Electronics,2,177.64,UPI,Completed
T3011,2026-01-27,C257,Ariana Rich,CA,P194,Sports,2,245.39,Credit Card,Completed
T3012,2025-05-09,C213,Karen Vance,IN,P126,Electronics,1,206.23,Debit Card,Cancelled
T3013,2025-06-23,C107,Gregory Pollard,AU,P140,Electronics,4,172.86,Debit Card,Returned
T3014,2026-01-21,C215,Amanda Griffin,CA,P194,Home,4,129.84,Credit Card,Returned
T3015,2025-06-06,C130,Edward Peterson,CA,P112,Books,3,493.42,Credit Card,Cancelled
T3016,2026-03-04,C218,Kevin Hernandez DDS,FR,P178,Clothing,2,-88.66667513492357,Debit Card,Returned
T3017,2025-10-19,C14,Frederick Kline,US,P132,Sports,5,260.72,PayPal,Completed
T3018,2025-04-24,C184,Yvonne Salazar,DE,P191,Electronics,2,33.13,Debit Card,Cancelled
T3019,2025-10-07,C204,Danielle Gonzales,FR,P66,Clothing,5,75.75,UPI,Returned
T3020,2025-12-19,C246,Ashley Chambers,US,P86,Books,3,263.39,Credit Card,Completed
T3021,2025-05-10,,Kevin Williams,US,P23,Clothing,1,91.44,PayPal,Completed
T3022,2026-04-15 12:42:24.027549,C199,Melissa Page,AU,P10,Clothing,5,25.35,Debit Card,Completed
T3023,2025-05-29,C294,Duane Richardson,CA,P74,Books,2,452.94,PayPal,Returned
T3024,2025-10-14,C52,Michael Johnson,CA,P55,Electronics,5,71.17,Credit Card,Returned
T3025,2025-10-28,C19,Amanda Duffy,IN,P100,Clothing,3,486.79,Credit Card,Returned
T3026,2025-04-12,C150,Carolyn Graham,IN,P153,Books,2,419.49,Debit Card,Cancelled
T3027,2025-06-24,C72,Emma Gonzalez,US,P60,Books,1,476.41,PayPal,Returned
T3028,2025-08-18,C44,Kristina Henderson,AU,P22,Sports,3,146.83,Credit Card,Completed
T3029,2025-09-15,C236,Paul Smith,CA,P98,Clothing,2,136.64,PayPal,Completed
T3030,2025-10-19,C76,Christopher Mclaughlin,CA,P103,Clothing,2,191.86,Credit Card,Completed
T3031,2025-09-28,C190,Richard Contreras,IN,P180,Sports,3,38.35,Debit Card,Returned
T3032,2025-07-13,C49,Tiffany Wolfe,DE,P34,Clothing,5,44.27,PayPal,Completed
T3033,2026-03-05,C39,Dr. Kaitlyn Jordan DDS,IN,P164,Books,2,345.53,UPI,Completed
T3034,2025-11-25,C45,Richard Taylor,UK,P105,Books,1,244.12,UPI,Completed
T1,2025-07-28,C200,Kevin Mora,DE,P185,Books,5,102.21,Debit Card,Returned
T3036,2025-07-05,C156,Robert Morales,FR,P189,Sports,5,124.25,UPI,Completed
T3037,2025-04-21,C146,Amy Murphy,US,P96,Sports,3,303.78,Credit Card,Cancelled
T3038,2025-09-13,C87,Patrick Gonzalez,CA,P62,Sports,3,299.69,PayPal,Cancelled
T3039,2025-08-27,C171,Ashley Reed,FR,P63,Home,2,137.68,PayPal,Cancelled
T3040,2025-12-22,C299,John Jackson,CA,P188,Clothing,5,287.5,UPI,Cancelled
T3041,2025-05-04,C151,Kathleen Ramirez,UK,P22,Electronics,4,220.05,Credit Card,Returned
T3042,2025-10-04,C130,Ann Carpenter,FR,P157,Books,2,314.27,PayPal,Returned
T3043,2026-02-01,C93,Gordon Schmidt,FR,P103,Home,1,237.54,Debit Card,Returned
T3044,2026-01-03,C27,Joseph Pace,UK,P136,Books,5,109.28,Credit Card,Completed
T3045,2025-11-26,C169,Marcus Sullivan,FR,P111,Electronics,2,464.91,Credit Card,Completed
T3046,2025-06-05,C4,Nicole Thompson,FR,P101,Electronics,3,497.6,PayPal,Returned
T3047,2025-05-17,C279,Chase Odonnell,DE,P143,Home,2,236.12,UPI,Returned
T3048,2026-01-10,C239,Jacob Stevens,US,P183,Electronics,4,336.0,PayPal,Cancelled
T3049,2025-12-02,C196,Isaiah Sweeney,IN,P172,Home,5,12.71,Debit Card,Returned
T3050,2025-09-19,C85,Denise Freeman,AU,P64,Clothing,5,199.23,UPI,Cancelled
T3051,2025-06-28,,Nathan Franklin,UK,P44,Clothing,3,365.06,UPI,Returned
T3052,2025-12-15,C142,Alex Harvey,FR,P141,Electronics,5,209.7,PayPal,Cancelled
T3053,2025-06-03,C295,Laura Reyes,FR,P199,Sports,5,480.58,Debit Card,Cancelled
T3054,2025-11-04,C232,Randy Greene,CA,P15,Books,2,162.23,UPI,Cancelled
T3055,2025-04-18,C135,Eric Santiago,IN,P96,Clothing,5,227.91,UPI,Cancelled
T3056,2025-04-21,C102,Rebecca Martinez,CA,P67,Clothing,5,73.4,UPI,Returned
T3057,2025-09-14,C167,Justin Sanchez,AU,P112,Home,5,212.45,Credit Card,Returned
T3058,2025-05-13,C33,John Stuart,UK,P77,Sports,1,150.76,Credit Card,Cancelled
T3059,2025-06-29,C271,Michael Chandler,UK,P135,Clothing,2,185.32,PayPal,Completed
T1,2025-04-06,C249,Heather Carlson,UK,P8,Sports,4,339.43,Debit Card,Returned
T3061,2025-07-07,C188,April Tate,FR,P64,Books,2,160.53,UPI,Completed
T3062,2025-07-28,C204,Martin Neal,US,P116,Clothing,-3,26.41,PayPal,Completed
T3063,2025-08-01,C4,Kyle Allison,FR,P166,Books,2,351.3,PayPal,Cancelled
T3064,2025-09-15,C119,Yesenia Pearson,FR,P189,Electronics,3,59.98,PayPal,Returned
T3065,2025-03-16,C298,Cheryl Mcmahon,XYZ,P101,Books,5,225.62,Credit Card,Returned
T3066,2025-04-14,C228,David Odonnell,FR,P37,Books,3,311.08,UPI,Returned
T1,2025-04-13,C247,Dawn Gillespie,AU,P35,Electronics,5,23.98,UPI,Returned
T3068,2025-09-03,,Lauren Obrien,IN,P125,Home,1,204.42,Debit Card,Cancelled
T3069,2025-05-31,C84,Erin Rodgers,DE,P62,Home,2,485.37,Debit Card,Returned
T3070,2026-01-15,C55,Brittany Warren,IN,P53,Clothing,2,68.99,PayPal,Returned
T3071,2025-06-14,C56,Sheila Flores,UK,P135,Electronics,3,15.13,Credit Card,Returned
T3072,2026-01-11,C285,Kimberly Williams,IN,P68,Sports,1,30.2,Debit Card,Cancelled
T3073,2025-10-30,C209,Steven Schaefer,FR,P120,Sports,4,241.11,Debit Card,Returned
T3074,2025-07-23,C53,Michael Holmes,AU,P121,Sports,2,135.86,Debit Card,Returned
T3075,2025-10-04,C260,Elizabeth Choi,UK,P168,Sports,3,299.34,Credit Card,Returned
T3076,2025-12-25,C151,Stephanie English,FR,P140,Electronics,3,18.15,Debit Card,Cancelled
T3077,2025-11-27,C15,Mary Randolph,AU,P98,Sports,1,224.95,UPI,Returned
T3078,2025-08-09,C261,Kenneth Harvey,UK,P97,Home,-4,499.86,Debit Card,Completed
T3079,2025-11-20,C273,Melissa Flores,CA,P113,Electronics,1,470.19,Debit Card,Returned
T3080,2025-10-02,C89,Jessica Harding,FR,P14,Books,1,146.2,Credit Card,Completed
T3081,2025-10-28,C64,Makayla Moore,CA,P30,Clothing,5,443.16,Credit Card,Completed
T3082,2025-12-28,C87,Holly Lawrence,CA,P187,Clothing,4,75.35,UPI,Completed
T3083,2025-08-04,C72,Marisa Newman,IN,P114,Home,1,437.72,PayPal,Returned
T3084,2025-11-03,C182,Christine Levy,UK,P167,Electronics,5,-54.936696852839944,Credit Card,Completed
T3085,2025-10-18,C157,Dr. Cassandra Smith,FR,P75,Sports,5,74.56,PayPal,Completed
T3086,2025-04-03,C263,Kevin Flynn,IN,P139,Home,1,63.87,PayPal,Completed
T3087,2025-07-08,C30,Meghan Ball,UK,P65,Home,3,174.99,PayPal,Cancelled
T3088,2025-03-29,C140,Brandon Whitehead,IN,P177,Electronics,4,256.08,UPI,Cancelled
T3089,2025-06-16,C295,Kathy Guerrero,FR,P191,Home,5,157.93,Credit Card,Cancelled
T3090,2025-11-13,C41,John Green III,AU,P18,Electronics,5,213.65,Credit Card,Returned
T3091,2025-08-05,C150,Heather Pittman,AU,P190,Home,5,251.02,PayPal,Completed
T3092,2025-07-07,C23,Mary Smith,FR,P38,Clothing,-5,85.86,UPI,Returned
T3093,2025-04-29,C261,William Williams,AU,P17,Sports,3,445.05,UPI,Returned
T3094,2025-11-13,C52,Jessica Cruz,IN,P129,Sports,3,381.95,Credit Card,Cancelled
T3095,2025-06-17,C160,Jordan White,AU,P132,Electronics,5,469.66,PayPal,Returned
T3096,2025-09-01,C212,Nicholas Haynes,FR,P18,Sports,3,167.62,Credit Card,Returned
T3097,2026-01-16,C25,Connor Barrett,IN,P126,Home,3,461.78,Credit Card,Returned
T3098,2025-08-22,C206,Victoria Fields,DE,P75,Sports,5,467.26,Credit Card,Returned
T3099,2026-03-14,C11,Cory Myers,DE,P95,Books,4,134.43,UPI,Completed
T3100,2025-11-14,C75,Rebecca Mendoza,UK,P39,Clothing,3,130.29,UPI,Cancelled
T3101,2025-06-18,C172,Kevin Graham MD,CA,P86,Books,2,420.75,Debit Card,Returned
T3102,2025-10-05,C102,Sean Brown,UK,P9,Clothing,1,444.63,Debit Card,Returned
T3103,2025-12-22,C97,Heather Beck,US,P59,Home,3,80.44,PayPal,Returned
T3104,2025-06-16,C16,Scott Macias,CA,P72,Clothing,5,81.49,PayPal,Completed
T3105,2025-12-17,C239,Pamela Proctor,DE,P163,Sports,2,145.17,UPI,Completed
T3106,2026-01-28,C65,Sarah Quinn,CA,P78,Electronics,1,82.87,Credit Card,Returned
T3107,2025-05-18,C120,Karen West,UK,P42,Books,5,303.27,Credit Card,Returned
T3108,2025-10-29,C101,Kenneth Joseph,DE,P108,Clothing,2,205.73,PayPal,Completed
T3109,2026-01-27,C40,Daisy Holland,CA,P36,Books,5,323.7,Credit Card,Returned
T3110,2026-01-07,C270,Bradley Macdonald,IN,P111,Home,1,449.45,UPI,Completed
T3111,2026-02-13,C288,Kathryn Leonard,IN,P92,Clothing,2,445.99,Credit Card,Returned
T3112,2026-02-06,C81,Amanda Davidson,AU,P109,Sports,4,354.75,PayPal,Cancelled
T3113,2026-02-18,C72,Dr. Kyle Sanchez,FR,P196,Electronics,1,121.45,PayPal,Cancelled
T3114,2025-06-14,C39,Jacqueline Hubbard,AU,P31,Books,3,300.09,PayPal,Completed
T3115,2025-11-23,C141,Matthew Collins,US,P146,Sports,4,164.62,Debit Card,Cancelled
T3116,2026-02-10,C47,Tammy Wagner,CA,P54,Electronics,4,381.9,Debit Card,Completed
T3117,2026-03-12,C82,David Reyes,US,P181,Home,1,316.16,PayPal,Returned
T3118,2026-03-02,C92,Joshua Forbes,UK,P15,Books,1,159.49,Credit Card,Completed
T3119,2025-05-06,C247,Eric Hunter,US,P94,Sports,5,478.86,Debit Card,Completed
T3120,2025-08-11,C199,Craig Jones Jr.,FR,P22,Books,3,336.12,Debit Card,Completed
T3121,2025-04-28,C150,Christopher Williams II,DE,P146,Sports,3,383.74,UPI,Cancelled
T3122,2025-05-17,C66,Julie Rowland,AU,P24,Books,5,442.45,PayPal,Cancelled
T3123,2025-11-18,C223,Anne Powell,US,P13,Electronics,3,411.24,Debit Card,Cancelled
T3124,2025-05-23,C251,Fernando Arnold,FR,P73,Home,4,116.21,Debit Card,Cancelled
T3125,2025-07-05,C266,Shawn Arellano,UK,P5,Electronics,4,61.24,PayPal,Completed
T3126,2025-10-20,C230,Stacey Ramos,DE,P140,Electronics,1,83.35,Debit Card,Cancelled
T1,2025-09-08,C120,Ronald Rogers,US,P51,Clothing,3,396.17,UPI,Cancelled
T3128,2026-01-30,C43,Nicholas Everett,AU,P25,Home,2,67.53,PayPal,Returned
T3129,2025-04-17,C5,Scott Davis,DE,P137,Books,1,479.45,PayPal,Returned
T3130,2026-01-17,C61,Donna Campos,UK,P31,Books,1,365.19,PayPal,Completed
T3131,2025-09-05,C226,Gregory Williams,DE,P46,Books,5,288.06,Credit Card,Completed
T3132,2025-04-11,C124,Andrew Holloway,UK,P146,Electronics,5,51.62,PayPal,Returned
T3133,2025-11-09,C206,Justin Pineda,US,P72,Electronics,1,285.05,Credit Card,Cancelled
T3134,2025-09-24,C289,Andrew Love,CA,P2,Books,2,207.5,UPI,Returned
T3135,2026-02-25,C136,Richard Cline,UK,P61,Home,1,385.77,PayPal,Returned
T3136,2025-06-09,C74,Amanda Wright,US,P127,Books,5,364.7,Credit Card,Cancelled
T3137,2025-11-23,C137,Carla Grimes,US,P53,Books,2,456.63,Credit Card,Returned
T3138,2026-01-02,C125,Jody Johnson,FR,P31,Clothing,1,214.31,Debit Card,Completed
T3139,2025-11-15,C283,Madeline Johnson,DE,P140,Electronics,5,493.83,Credit Card,Returned
T3140,2025-12-23,C175,Kathryn Bush,FR,P24,Home,3,255.1,UPI,Completed
T3141,2025-07-10,C228,Patricia Lane,DE,P5,Sports,4,492.09,UPI,Cancelled
T3142,2025-11-17,C120,Brian Padilla,IN,P176,Home,2,301.18,Debit Card,Returned
T3143,2026-02-09,C218,Terry Weber,CA,P141,Books,5,446.09,PayPal,Returned
T3144,2025-03-18,,Wesley Nixon,UK,P150,Sports,4,324.43,PayPal,Cancelled
T3145,2025-10-13,C263,David Garrett,UK,P45,Home,5,181.72,Debit Card,Completed
T3146,2025-06-30,C191,Brian Johnson,IN,P189,Home,2,439.61,PayPal,Completed
T3147,2026-04-15 12:42:24.024321,C284,Jeanne Randall,CA,P50,Electronics,2,283.68,UPI,Returned
T3148,2025-03-31,C130,Jason Cline,AU,P190,Home,2,56.93,Debit Card,Cancelled
T3149,2026-01-03,C117,Harold Chapman,CA,P112,Electronics,5,26.81,UPI,Returned
T3150,2025-06-11,C110,Aaron Dudley,DE,P50,Home,3,445.72,UPI,Returned
